image_path,image_name,annotation_name,set,base_name,Label
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085167_test.jpg,20085167_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085167.txt,train,20085167_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085169_test.jpg,20085169_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085169.txt,train,20085169_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085170_temp.jpg,20085170_temp.jpg,No Annotation,train,20085170_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085171_temp.jpg,20085171_temp.jpg,No Annotation,train,20085171_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085171_test.jpg,20085171_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085171.txt,train,20085171_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085172_temp.jpg,20085172_temp.jpg,No Annotation,train,20085172_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085173_temp.jpg,20085173_temp.jpg,No Annotation,train,20085173_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085174_temp.jpg,20085174_temp.jpg,No Annotation,train,20085174_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085174_test.jpg,20085174_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085174.txt,train,20085174_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085176_test.jpg,20085176_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085176.txt,train,20085176_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085177_temp.jpg,20085177_temp.jpg,No Annotation,train,20085177_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085177_test.jpg,20085177_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085177.txt,train,20085177_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085178_test.jpg,20085178_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085178.txt,train,20085178_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085179_temp.jpg,20085179_temp.jpg,No Annotation,train,20085179_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085180_temp.jpg,20085180_temp.jpg,No Annotation,train,20085180_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085180_test.jpg,20085180_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085180.txt,train,20085180_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085181_test.jpg,20085181_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085181.txt,train,20085181_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085182_temp.jpg,20085182_temp.jpg,No Annotation,train,20085182_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085182_test.jpg,20085182_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085182.txt,train,20085182_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085184_temp.jpg,20085184_temp.jpg,No Annotation,train,20085184_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085184_test.jpg,20085184_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085184.txt,train,20085184_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085185_temp.jpg,20085185_temp.jpg,No Annotation,train,20085185_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085185_test.jpg,20085185_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085185.txt,train,20085185_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085186_temp.jpg,20085186_temp.jpg,No Annotation,train,20085186_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085186_test.jpg,20085186_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085186.txt,train,20085186_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085187_temp.jpg,20085187_temp.jpg,No Annotation,train,20085187_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085187_test.jpg,20085187_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085187.txt,train,20085187_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085189_temp.jpg,20085189_temp.jpg,No Annotation,train,20085189_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085189_test.jpg,20085189_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085189.txt,train,20085189_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085190_temp.jpg,20085190_temp.jpg,No Annotation,train,20085190_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085191_temp.jpg,20085191_temp.jpg,No Annotation,train,20085191_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085192_temp.jpg,20085192_temp.jpg,No Annotation,train,20085192_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085192_test.jpg,20085192_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085192.txt,train,20085192_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085193_temp.jpg,20085193_temp.jpg,No Annotation,train,20085193_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085193_test.jpg,20085193_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085193.txt,train,20085193_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085194_temp.jpg,20085194_temp.jpg,No Annotation,train,20085194_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085194_test.jpg,20085194_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085194.txt,train,20085194_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085195_temp.jpg,20085195_temp.jpg,No Annotation,train,20085195_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085195_test.jpg,20085195_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085195.txt,train,20085195_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085196_test.jpg,20085196_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085196.txt,train,20085196_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085197_temp.jpg,20085197_temp.jpg,No Annotation,train,20085197_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085198_temp.jpg,20085198_temp.jpg,No Annotation,train,20085198_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085198_test.jpg,20085198_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085198.txt,train,20085198_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085199_test.jpg,20085199_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085199.txt,train,20085199_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085200_temp.jpg,20085200_temp.jpg,No Annotation,train,20085200_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085201_test.jpg,20085201_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085201.txt,train,20085201_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085203_temp.jpg,20085203_temp.jpg,No Annotation,train,20085203_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085204_test.jpg,20085204_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085204.txt,train,20085204_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085205_temp.jpg,20085205_temp.jpg,No Annotation,train,20085205_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085205_test.jpg,20085205_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085205.txt,train,20085205_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085206_temp.jpg,20085206_temp.jpg,No Annotation,train,20085206_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085206_test.jpg,20085206_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085206.txt,train,20085206_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085207_temp.jpg,20085207_temp.jpg,No Annotation,train,20085207_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085207_test.jpg,20085207_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085207.txt,train,20085207_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085209_temp.jpg,20085209_temp.jpg,No Annotation,train,20085209_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085210_temp.jpg,20085210_temp.jpg,No Annotation,train,20085210_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085210_test.jpg,20085210_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085210.txt,train,20085210_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085211_temp.jpg,20085211_temp.jpg,No Annotation,train,20085211_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085212_temp.jpg,20085212_temp.jpg,No Annotation,train,20085212_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085212_test.jpg,20085212_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085212.txt,train,20085212_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085213_temp.jpg,20085213_temp.jpg,No Annotation,train,20085213_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085213_test.jpg,20085213_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085213.txt,train,20085213_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085214_temp.jpg,20085214_temp.jpg,No Annotation,train,20085214_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085214_test.jpg,20085214_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085214.txt,train,20085214_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085215_temp.jpg,20085215_temp.jpg,No Annotation,train,20085215_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085216_temp.jpg,20085216_temp.jpg,No Annotation,train,20085216_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085216_test.jpg,20085216_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085216.txt,train,20085216_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085217_temp.jpg,20085217_temp.jpg,No Annotation,train,20085217_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085217_test.jpg,20085217_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085217.txt,train,20085217_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085218_temp.jpg,20085218_temp.jpg,No Annotation,train,20085218_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085219_temp.jpg,20085219_temp.jpg,No Annotation,train,20085219_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085220_temp.jpg,20085220_temp.jpg,No Annotation,train,20085220_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085221_temp.jpg,20085221_temp.jpg,No Annotation,train,20085221_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085221_test.jpg,20085221_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085221.txt,train,20085221_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085223_temp.jpg,20085223_temp.jpg,No Annotation,train,20085223_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085223_test.jpg,20085223_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085223.txt,train,20085223_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085224_temp.jpg,20085224_temp.jpg,No Annotation,train,20085224_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085224_test.jpg,20085224_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085224.txt,train,20085224_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085225_temp.jpg,20085225_temp.jpg,No Annotation,train,20085225_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085226_temp.jpg,20085226_temp.jpg,No Annotation,train,20085226_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085226_test.jpg,20085226_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085226.txt,train,20085226_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085227_temp.jpg,20085227_temp.jpg,No Annotation,train,20085227_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085227_test.jpg,20085227_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085227.txt,train,20085227_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085228_temp.jpg,20085228_temp.jpg,No Annotation,train,20085228_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085228_test.jpg,20085228_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085228.txt,train,20085228_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085229_temp.jpg,20085229_temp.jpg,No Annotation,train,20085229_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085229_test.jpg,20085229_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085229.txt,train,20085229_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085230_temp.jpg,20085230_temp.jpg,No Annotation,train,20085230_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085230_test.jpg,20085230_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085230.txt,train,20085230_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085231_temp.jpg,20085231_temp.jpg,No Annotation,train,20085231_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085231_test.jpg,20085231_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085231.txt,train,20085231_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085232_test.jpg,20085232_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085232.txt,train,20085232_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085233_temp.jpg,20085233_temp.jpg,No Annotation,train,20085233_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085233_test.jpg,20085233_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085233.txt,train,20085233_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085234_test.jpg,20085234_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085234.txt,train,20085234_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085235_test.jpg,20085235_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085235.txt,train,20085235_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085236_temp.jpg,20085236_temp.jpg,No Annotation,train,20085236_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085236_test.jpg,20085236_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085236.txt,train,20085236_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085237_temp.jpg,20085237_temp.jpg,No Annotation,train,20085237_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085237_test.jpg,20085237_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085237.txt,train,20085237_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085238_temp.jpg,20085238_temp.jpg,No Annotation,train,20085238_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085239_temp.jpg,20085239_temp.jpg,No Annotation,train,20085239_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085239_test.jpg,20085239_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085239.txt,train,20085239_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085240_test.jpg,20085240_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085240.txt,train,20085240_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085241_temp.jpg,20085241_temp.jpg,No Annotation,train,20085241_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085241_test.jpg,20085241_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085241.txt,train,20085241_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085242_temp.jpg,20085242_temp.jpg,No Annotation,train,20085242_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085242_test.jpg,20085242_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085242.txt,train,20085242_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085243_temp.jpg,20085243_temp.jpg,No Annotation,train,20085243_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085244_temp.jpg,20085244_temp.jpg,No Annotation,train,20085244_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085244_test.jpg,20085244_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\20085244.txt,train,20085244_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\20085245_temp.jpg,20085245_temp.jpg,No Annotation,train,20085245_temp,0
